label,folder_rel,file_name,rel_path,width,height,mode,aspect_ratio,area
work,work/(15),12_im2.jpg,work/(15)/12_im2.jpg,300,420,RGB,0.7142857142857143,126000
work,work/(15),12_im3.jpg,work/(15)/12_im3.jpg,309,416,RGB,0.7427884615384616,128544
work,work/(15),12_im4.jpg,work/(15)/12_im4.jpg,363,430,RGB,0.8441860465116279,156090
work,work/(15),12_im5.jpg,work/(15)/12_im5.jpg,358,439,RGB,0.8154897494305239,157162
work,work/(15),12_im6.jpg,work/(15)/12_im6.jpg,299,436,RGB,0.6857798165137615,130364
work,work/(15),12_im7.jpg,work/(15)/12_im7.jpg,253,442,RGB,0.5723981900452488,111826
work,work/(15),12_im8.jpg,work/(15)/12_im8.jpg,213,432,RGB,0.4930555555555556,92016
work,work/(15),1_im1.jpg,work/(15)/1_im1.jpg,376,418,RGB,0.8995215311004785,157168
work,work/(15),1_im2.jpg,work/(15)/1_im2.jpg,375,421,RGB,0.8907363420427553,157875
work,work/(15),1_im3.jpg,work/(15)/1_im3.jpg,375,413,RGB,0.9079903147699758,154875
work,work/(15),1_im4.jpg,work/(15)/1_im4.jpg,375,406,RGB,0.9236453201970444,152250
work,work/(15),1_im5.jpg,work/(15)/1_im5.jpg,376,408,RGB,0.9215686274509803,153408
work,work/(15),1_im6.jpg,work/(15)/1_im6.jpg,375,398,RGB,0.9422110552763819,149250
work,work/(15),1_im7.jpg,work/(15)/1_im7.jpg,375,387,RGB,0.9689922480620154,145125
work,work/(15),1_im8.jpg,work/(15)/1_im8.jpg,375,386,RGB,0.9715025906735751,144750
work,work/(15),2_im1.jpg,work/(15)/2_im1.jpg,375,387,RGB,0.9689922480620154,145125
work,work/(15),2_im2.jpg,work/(15)/2_im2.jpg,375,386,RGB,0.9715025906735751,144750
work,work/(15),2_im3.jpg,work/(15)/2_im3.jpg,376,380,RGB,0.9894736842105263,142880
work,work/(15),2_im4.jpg,work/(15)/2_im4.jpg,374,380,RGB,0.9842105263157894,142120
work,work/(15),2_im5.jpg,work/(15)/2_im5.jpg,376,380,RGB,0.9894736842105263,142880
work,work/(15),2_im6.jpg,work/(15)/2_im6.jpg,375,382,RGB,0.981675392670157,143250
work,work/(15),2_im7.jpg,work/(15)/2_im7.jpg,376,385,RGB,0.9766233766233766,144760
work,work/(15),2_im8.jpg,work/(15)/2_im8.jpg,373,387,RGB,0.9638242894056848,144351
work,work/(15),3_im1.jpg,work/(15)/3_im1.jpg,326,411,RGB,0.7931873479318735,133986
work,work/(15),3_im2.jpg,work/(15)/3_im2.jpg,328,402,RGB,0.8159203980099502,131856
work,work/(15),3_im3.jpg,work/(15)/3_im3.jpg,318,401,RGB,0.7930174563591023,127518
work,work/(15),3_im4.jpg,work/(15)/3_im4.jpg,376,403,RGB,0.9330024813895782,151528
work,work/(15),3_im5.jpg,work/(15)/3_im5.jpg,380,415,RGB,0.9156626506024096,157700
work,work/(15),3_im6.jpg,work/(15)/3_im6.jpg,378,409,RGB,0.9242053789731052,154602
work,work/(15),3_im7.jpg,work/(15)/3_im7.jpg,376,407,RGB,0.9238329238329238,153032
work,work/(15),3_im8.jpg,work/(15)/3_im8.jpg,380,408,RGB,0.9313725490196079,155040
work,work/(15),4_im1.jpg,work/(15)/4_im1.jpg,376,407,RGB,0.9238329238329238,153032
work,work/(15),4_im2.jpg,work/(15)/4_im2.jpg,380,408,RGB,0.9313725490196079,155040
work,work/(15),4_im3.jpg,work/(15)/4_im3.jpg,323,404,RGB,0.7995049504950495,130492
work,work/(15),4_im4.jpg,work/(15)/4_im4.jpg,318,402,RGB,0.7910447761194029,127836
work,work/(15),4_im5.jpg,work/(15)/4_im5.jpg,320,404,RGB,0.7920792079207921,129280
work,work/(15),4_im6.jpg,work/(15)/4_im6.jpg,319,403,RGB,0.7915632754342432,128557
work,work/(15),4_im7.jpg,work/(15)/4_im7.jpg,320,397,RGB,0.8060453400503779,127040
work,work/(15),4_im8.jpg,work/(15)/4_im8.jpg,356,405,RGB,0.8790123456790123,144180
work,work/(15),5_im1.jpg,work/(15)/5_im1.jpg,320,397,RGB,0.8060453400503779,127040
work,work/(15),5_im2.jpg,work/(15)/5_im2.jpg,356,405,RGB,0.8790123456790123,144180
work,work/(15),5_im3.jpg,work/(15)/5_im3.jpg,374,408,RGB,0.9166666666666666,152592
work,work/(15),5_im4.jpg,work/(15)/5_im4.jpg,339,430,RGB,0.7883720930232558,145770
work,work/(15),5_im5.jpg,work/(15)/5_im5.jpg,298,437,RGB,0.6819221967963387,130226
work,work/(15),5_im6.jpg,work/(15)/5_im6.jpg,265,443,RGB,0.5981941309255079,117395
work,work/(15),5_im7.jpg,work/(15)/5_im7.jpg,229,443,RGB,0.5169300225733634,101447
work,work/(15),5_im8.jpg,work/(15)/5_im8.jpg,204,446,RGB,0.45739910313901344,90984
work,work/(15),6_im1.jpg,work/(15)/6_im1.jpg,324,341,RGB,0.9501466275659824,110484
work,work/(15),6_im2.jpg,work/(15)/6_im2.jpg,322,336,RGB,0.9583333333333334,108192
work,work/(15),6_im3.jpg,work/(15)/6_im3.jpg,320,332,RGB,0.963855421686747,106240
work,work/(15),6_im4.jpg,work/(15)/6_im4.jpg,325,321,RGB,1.0124610591900312,104325
work,work/(15),6_im5.jpg,work/(15)/6_im5.jpg,324,320,RGB,1.0125,103680
work,work/(15),6_im6.jpg,work/(15)/6_im6.jpg,326,322,RGB,1.0124223602484472,104972
work,work/(15),6_im7.jpg,work/(15)/6_im7.jpg,323,321,RGB,1.0062305295950156,103683
work,work/(15),6_im8.jpg,work/(15)/6_im8.jpg,321,315,RGB,1.019047619047619,101115
work,work/(15),7_im1.jpg,work/(15)/7_im1.jpg,323,321,RGB,1.0062305295950156,103683
work,work/(15),7_im2.jpg,work/(15)/7_im2.jpg,321,315,RGB,1.019047619047619,101115
work,work/(15),7_im3.jpg,work/(15)/7_im3.jpg,323,293,RGB,1.1023890784982935,94639
work,work/(15),7_im4.jpg,work/(15)/7_im4.jpg,317,329,RGB,0.9635258358662614,104293
work,work/(15),7_im5.jpg,work/(15)/7_im5.jpg,312,368,RGB,0.8478260869565217,114816
work,work/(15),7_im6.jpg,work/(15)/7_im6.jpg,306,388,RGB,0.788659793814433,118728
work,work/(15),7_im7.jpg,work/(15)/7_im7.jpg,299,396,RGB,0.7550505050505051,118404
work,work/(15),7_im8.jpg,work/(15)/7_im8.jpg,310,375,RGB,0.8266666666666667,116250
work,work/(15),8_im1.jpg,work/(15)/8_im1.jpg,307,394,RGB,0.7791878172588832,120958
work,work/(15),8_im2.jpg,work/(15)/8_im2.jpg,308,414,RGB,0.7439613526570048,127512
work,work/(15),8_im3.jpg,work/(15)/8_im3.jpg,307,429,RGB,0.7156177156177156,131703
work,work/(15),8_im4.jpg,work/(15)/8_im4.jpg,304,442,RGB,0.6877828054298643,134368
work,work/(15),8_im5.jpg,work/(15)/8_im5.jpg,309,411,RGB,0.7518248175182481,126999
work,work/(15),8_im6.jpg,work/(15)/8_im6.jpg,300,426,RGB,0.704225352112676,127800
work,work/(15),8_im7.jpg,work/(15)/8_im7.jpg,281,426,RGB,0.6596244131455399,119706
work,work/(15),8_im8.jpg,work/(15)/8_im8.jpg,235,411,RGB,0.5717761557177615,96585
work,work/(15),9_im1.jpg,work/(15)/9_im1.jpg,281,426,RGB,0.6596244131455399,119706
work,work/(15),9_im2.jpg,work/(15)/9_im2.jpg,235,411,RGB,0.5717761557177615,96585
work,work/(15),9_im3.jpg,work/(15)/9_im3.jpg,269,411,RGB,0.6545012165450121,110559
work,work/(15),9_im4.jpg,work/(15)/9_im4.jpg,299,410,RGB,0.7292682926829268,122590
work,work/(15),9_im5.jpg,work/(15)/9_im5.jpg,299,402,RGB,0.7437810945273632,120198
work,work/(15),9_im6.jpg,work/(15)/9_im6.jpg,297,419,RGB,0.7088305489260143,124443
work,work/(15),9_im7.jpg,work/(15)/9_im7.jpg,295,435,RGB,0.6781609195402298,128325
work,work/(15),9_im8.jpg,work/(15)/9_im8.jpg,295,438,RGB,0.6735159817351598,129210
work,work/(16),0_im1.jpg,work/(16)/0_im1.jpg,170,286,RGB,0.5944055944055944,48620
work,work/(16),0_im2.jpg,work/(16)/0_im2.jpg,170,282,RGB,0.6028368794326241,47940
work,work/(16),0_im3.jpg,work/(16)/0_im3.jpg,167,278,RGB,0.6007194244604317,46426
work,work/(16),0_im4.jpg,work/(16)/0_im4.jpg,158,283,RGB,0.558303886925795,44714
work,work/(16),0_im5.jpg,work/(16)/0_im5.jpg,149,259,RGB,0.5752895752895753,38591
work,work/(16),0_im6.jpg,work/(16)/0_im6.jpg,137,253,RGB,0.541501976284585,34661
work,work/(16),0_im7.jpg,work/(16)/0_im7.jpg,137,247,RGB,0.5546558704453441,33839
work,work/(16),0_im8.jpg,work/(16)/0_im8.jpg,138,254,RGB,0.5433070866141733,35052
work,work/(16),10_im1.jpg,work/(16)/10_im1.jpg,177,288,RGB,0.6145833333333334,50976
work,work/(16),10_im2.jpg,work/(16)/10_im2.jpg,175,292,RGB,0.5993150684931506,51100
work,work/(16),10_im3.jpg,work/(16)/10_im3.jpg,175,288,RGB,0.6076388888888888,50400
work,work/(16),10_im4.jpg,work/(16)/10_im4.jpg,176,296,RGB,0.5945945945945946,52096
work,work/(16),10_im5.jpg,work/(16)/10_im5.jpg,178,293,RGB,0.6075085324232082,52154
work,work/(16),10_im6.jpg,work/(16)/10_im6.jpg,176,297,RGB,0.5925925925925926,52272
work,work/(16),10_im7.jpg,work/(16)/10_im7.jpg,170,286,RGB,0.5944055944055944,48620
work,work/(16),10_im8.jpg,work/(16)/10_im8.jpg,170,282,RGB,0.6028368794326241,47940
work,work/(16),11_im1.jpg,work/(16)/11_im1.jpg,134,252,RGB,0.5317460317460317,33768
work,work/(16),11_im2.jpg,work/(16)/11_im2.jpg,134,265,RGB,0.5056603773584906,35510
work,work/(16),11_im3.jpg,work/(16)/11_im3.jpg,139,306,RGB,0.4542483660130719,42534
work,work/(16),11_im4.jpg,work/(16)/11_im4.jpg,147,316,RGB,0.4651898734177215,46452
work,work/(16),11_im5.jpg,work/(16)/11_im5.jpg,160,304,RGB,0.5263157894736842,48640
work,work/(16),11_im6.jpg,work/(16)/11_im6.jpg,162,301,RGB,0.5382059800664452,48762
work,work/(16),11_im7.jpg,work/(16)/11_im7.jpg,163,302,RGB,0.5397350993377483,49226
work,work/(16),11_im8.jpg,work/(16)/11_im8.jpg,162,301,RGB,0.5382059800664452,48762
work,work/(16),12_im1.jpg,work/(16)/12_im1.jpg,163,302,RGB,0.5397350993377483,49226
work,work/(16),12_im2.jpg,work/(16)/12_im2.jpg,162,301,RGB,0.5382059800664452,48762
work,work/(16),12_im3.jpg,work/(16)/12_im3.jpg,161,266,RGB,0.6052631578947368,42826
work,work/(16),12_im4.jpg,work/(16)/12_im4.jpg,158,262,RGB,0.6030534351145038,41396
work,work/(16),12_im5.jpg,work/(16)/12_im5.jpg,144,272,RGB,0.5294117647058824,39168
work,work/(16),12_im6.jpg,work/(16)/12_im6.jpg,138,269,RGB,0.5130111524163569,37122
work,work/(16),12_im7.jpg,work/(16)/12_im7.jpg,133,253,RGB,0.525691699604743,33649
work,work/(16),12_im8.jpg,work/(16)/12_im8.jpg,132,265,RGB,0.4981132075471698,34980
work,work/(16),1_im1.jpg,work/(16)/1_im1.jpg,137,247,RGB,0.5546558704453441,33839
work,work/(16),1_im2.jpg,work/(16)/1_im2.jpg,138,254,RGB,0.5433070866141733,35052
work,work/(16),1_im3.jpg,work/(16)/1_im3.jpg,143,277,RGB,0.516245487364621,39611
work,work/(16),1_im4.jpg,work/(16)/1_im4.jpg,148,307,RGB,0.4820846905537459,45436
work,work/(16),1_im5.jpg,work/(16)/1_im5.jpg,152,314,RGB,0.4840764331210191,47728
work,work/(16),1_im6.jpg,work/(16)/1_im6.jpg,157,302,RGB,0.5198675496688742,47414
work,work/(16),1_im7.jpg,work/(16)/1_im7.jpg,157,287,RGB,0.5470383275261324,45059
work,work/(16),1_im8.jpg,work/(16)/1_im8.jpg,158,303,RGB,0.5214521452145214,47874
work,work/(16),2_im1.jpg,work/(16)/2_im1.jpg,138,255,RGB,0.5411764705882353,35190
work,work/(16),2_im2.jpg,work/(16)/2_im2.jpg,139,258,RGB,0.5387596899224806,35862
work,work/(16),2_im3.jpg,work/(16)/2_im3.jpg,139,255,RGB,0.5450980392156862,35445
work,work/(16),2_im4.jpg,work/(16)/2_im4.jpg,139,251,RGB,0.5537848605577689,34889
work,work/(16),2_im5.jpg,work/(16)/2_im5.jpg,140,258,RGB,0.5426356589147286,36120
work,work/(16),2_im6.jpg,work/(16)/2_im6.jpg,139,259,RGB,0.5366795366795367,36001
work,work/(16),2_im7.jpg,work/(16)/2_im7.jpg,136,267,RGB,0.5093632958801498,36312
work,work/(16),2_im8.jpg,work/(16)/2_im8.jpg,136,277,RGB,0.49097472924187724,37672
work,work/(16),3_im1.jpg,work/(16)/3_im1.jpg,164,274,RGB,0.5985401459854015,44936
work,work/(16),3_im2.jpg,work/(16)/3_im2.jpg,190,275,RGB,0.6909090909090909,52250
work,work/(16),3_im3.jpg,work/(16)/3_im3.jpg,191,273,RGB,0.6996336996336996,52143
work,work/(16),3_im4.jpg,work/(16)/3_im4.jpg,189,277,RGB,0.6823104693140795,52353
work,work/(16),3_im5.jpg,work/(16)/3_im5.jpg,190,274,RGB,0.6934306569343066,52060
work,work/(16),3_im6.jpg,work/(16)/3_im6.jpg,190,259,RGB,0.7335907335907336,49210
work,work/(16),3_im7.jpg,work/(16)/3_im7.jpg,187,246,RGB,0.7601626016260162,46002
work,work/(16),3_im8.jpg,work/(16)/3_im8.jpg,188,228,RGB,0.8245614035087719,42864
work,work/(16),4_im1.jpg,work/(16)/4_im1.jpg,187,246,RGB,0.7601626016260162,46002
work,work/(16),4_im2.jpg,work/(16)/4_im2.jpg,188,228,RGB,0.8245614035087719,42864
work,work/(16),4_im3.jpg,work/(16)/4_im3.jpg,191,200,RGB,0.955,38200
work,work/(16),4_im4.jpg,work/(16)/4_im4.jpg,192,198,RGB,0.9696969696969697,38016
work,work/(16),4_im5.jpg,work/(16)/4_im5.jpg,189,202,RGB,0.9356435643564357,38178
work,work/(16),4_im6.jpg,work/(16)/4_im6.jpg,189,191,RGB,0.9895287958115183,36099
work,work/(16),4_im7.jpg,work/(16)/4_im7.jpg,189,189,RGB,1.0,35721
work,work/(16),4_im8.jpg,work/(16)/4_im8.jpg,189,196,RGB,0.9642857142857143,37044
work,work/(16),5_im1.jpg,work/(16)/5_im1.jpg,86,143,RGB,0.6013986013986014,12298
work,work/(16),5_im2.jpg,work/(16)/5_im2.jpg,97,144,RGB,0.6736111111111112,13968
work,work/(16),5_im3.jpg,work/(16)/5_im3.jpg,109,150,RGB,0.7266666666666667,16350
work,work/(16),5_im4.jpg,work/(16)/5_im4.jpg,139,205,RGB,0.6780487804878049,28495
work,work/(16),5_im5.jpg,work/(16)/5_im5.jpg,160,197,RGB,0.8121827411167513,31520
work,work/(16),5_im6.jpg,work/(16)/5_im6.jpg,183,204,RGB,0.8970588235294118,37332
work,work/(16),5_im7.jpg,work/(16)/5_im7.jpg,184,223,RGB,0.8251121076233184,41032
work,work/(16),5_im8.jpg,work/(16)/5_im8.jpg,179,227,RGB,0.788546255506608,40633
work,work/(16),6_im1.jpg,work/(16)/6_im1.jpg,189,189,RGB,1.0,35721
work,work/(16),6_im2.jpg,work/(16)/6_im2.jpg,189,196,RGB,0.9642857142857143,37044
work,work/(16),6_im3.jpg,work/(16)/6_im3.jpg,189,203,RGB,0.9310344827586207,38367
work,work/(16),6_im4.jpg,work/(16)/6_im4.jpg,189,213,RGB,0.8873239436619719,40257
work,work/(16),6_im5.jpg,work/(16)/6_im5.jpg,188,214,RGB,0.8785046728971962,40232
work,work/(16),6_im6.jpg,work/(16)/6_im6.jpg,187,220,RGB,0.85,41140
work,work/(16),6_im7.jpg,work/(16)/6_im7.jpg,185,238,RGB,0.7773109243697479,44030
work,work/(16),6_im8.jpg,work/(16)/6_im8.jpg,186,218,RGB,0.8532110091743119,40548
work,work/(16),7_im1.jpg,work/(16)/7_im1.jpg,180,229,RGB,0.7860262008733624,41220
work,work/(16),7_im2.jpg,work/(16)/7_im2.jpg,180,231,RGB,0.7792207792207793,41580
work,work/(16),7_im3.jpg,work/(16)/7_im3.jpg,179,207,RGB,0.8647342995169082,37053
work,work/(16),7_im4.jpg,work/(16)/7_im4.jpg,179,216,RGB,0.8287037037037037,38664
work,work/(16),7_im5.jpg,work/(16)/7_im5.jpg,178,207,RGB,0.8599033816425121,36846
work,work/(16),7_im6.jpg,work/(16)/7_im6.jpg,178,203,RGB,0.8768472906403941,36134
work,work/(16),7_im7.jpg,work/(16)/7_im7.jpg,178,207,RGB,0.8599033816425121,36846
work,work/(16),7_im8.jpg,work/(16)/7_im8.jpg,178,210,RGB,0.8476190476190476,37380
work,work/(16),8_im1.jpg,work/(16)/8_im1.jpg,185,238,RGB,0.7773109243697479,44030
work,work/(16),8_im2.jpg,work/(16)/8_im2.jpg,186,218,RGB,0.8532110091743119,40548
work,work/(16),8_im3.jpg,work/(16)/8_im3.jpg,188,223,RGB,0.8430493273542601,41924
work,work/(16),8_im4.jpg,work/(16)/8_im4.jpg,190,211,RGB,0.9004739336492891,40090
work,work/(16),8_im5.jpg,work/(16)/8_im5.jpg,189,187,RGB,1.0106951871657754,35343
work,work/(16),8_im6.jpg,work/(16)/8_im6.jpg,191,172,RGB,1.1104651162790697,32852
work,work/(16),8_im7.jpg,work/(16)/8_im7.jpg,189,172,RGB,1.0988372093023255,32508
work,work/(16),8_im8.jpg,work/(16)/8_im8.jpg,190,165,RGB,1.1515151515151516,31350
work,work/(16),9_im1.jpg,work/(16)/9_im1.jpg,179,284,RGB,0.6302816901408451,50836
work,work/(16),9_im2.jpg,work/(16)/9_im2.jpg,181,289,RGB,0.6262975778546713,52309
work,work/(16),9_im3.jpg,work/(16)/9_im3.jpg,180,281,RGB,0.6405693950177936,50580
work,work/(16),9_im4.jpg,work/(16)/9_im4.jpg,181,283,RGB,0.6395759717314488,51223
work,work/(16),9_im5.jpg,work/(16)/9_im5.jpg,183,297,RGB,0.6161616161616161,54351
work,work/(16),9_im6.jpg,work/(16)/9_im6.jpg,183,301,RGB,0.6079734219269103,55083
work,work/(16),9_im7.jpg,work/(16)/9_im7.jpg,183,299,RGB,0.6120401337792643,54717
work,work/(16),9_im8.jpg,work/(16)/9_im8.jpg,182,300,RGB,0.6066666666666667,54600
work,work/(17),0_im1.jpg,work/(17)/0_im1.jpg,197,258,RGB,0.7635658914728682,50826
work,work/(17),0_im2.jpg,work/(17)/0_im2.jpg,193,260,RGB,0.7423076923076923,50180
work,work/(17),0_im3.jpg,work/(17)/0_im3.jpg,192,261,RGB,0.735632183908046,50112
work,work/(17),0_im4.jpg,work/(17)/0_im4.jpg,198,260,RGB,0.7615384615384615,51480
work,work/(17),0_im5.jpg,work/(17)/0_im5.jpg,199,259,RGB,0.7683397683397684,51541
work,work/(17),0_im6.jpg,work/(17)/0_im6.jpg,198,258,RGB,0.7674418604651163,51084
work,work/(17),0_im7.jpg,work/(17)/0_im7.jpg,197,259,RGB,0.7606177606177607,51023
work,work/(17),0_im8.jpg,work/(17)/0_im8.jpg,194,265,RGB,0.7320754716981132,51410
work,work/(17),10_im1.jpg,work/(17)/10_im1.jpg,167,303,RGB,0.5511551155115512,50601
work,work/(17),10_im2.jpg,work/(17)/10_im2.jpg,165,304,RGB,0.5427631578947368,50160
work,work/(17),10_im3.jpg,work/(17)/10_im3.jpg,131,300,RGB,0.43666666666666665,39300
work,work/(17),10_im4.jpg,work/(17)/10_im4.jpg,168,299,RGB,0.5618729096989966,50232
work,work/(17),10_im5.jpg,work/(17)/10_im5.jpg,171,299,RGB,0.5719063545150501,51129
work,work/(17),10_im6.jpg,work/(17)/10_im6.jpg,151,300,RGB,0.5033333333333333,45300
work,work/(17),10_im7.jpg,work/(17)/10_im7.jpg,134,298,RGB,0.44966442953020136,39932
work,work/(17),10_im8.jpg,work/(17)/10_im8.jpg,128,298,RGB,0.42953020134228187,38144
work,work/(17),11_im1.jpg,work/(17)/11_im1.jpg,134,298,RGB,0.44966442953020136,39932
work,work/(17),11_im2.jpg,work/(17)/11_im2.jpg,128,298,RGB,0.42953020134228187,38144
work,work/(17),11_im3.jpg,work/(17)/11_im3.jpg,128,298,RGB,0.42953020134228187,38144
work,work/(17),11_im4.jpg,work/(17)/11_im4.jpg,152,301,RGB,0.5049833887043189,45752
work,work/(17),11_im5.jpg,work/(17)/11_im5.jpg,154,300,RGB,0.5133333333333333,46200
work,work/(17),11_im6.jpg,work/(17)/11_im6.jpg,155,301,RGB,0.5149501661129569,46655
work,work/(17),11_im7.jpg,work/(17)/11_im7.jpg,163,299,RGB,0.5451505016722408,48737
work,work/(17),11_im8.jpg,work/(17)/11_im8.jpg,170,295,RGB,0.576271186440678,50150
work,work/(17),12_im1.jpg,work/(17)/12_im1.jpg,113,284,RGB,0.397887323943662,32092
work,work/(17),12_im2.jpg,work/(17)/12_im2.jpg,114,281,RGB,0.40569395017793597,32034
work,work/(17),12_im3.jpg,work/(17)/12_im3.jpg,112,273,RGB,0.41025641025641024,30576
work,work/(17),12_im4.jpg,work/(17)/12_im4.jpg,112,271,RGB,0.4132841328413284,30352
work,work/(17),12_im5.jpg,work/(17)/12_im5.jpg,113,272,RGB,0.41544117647058826,30736
work,work/(17),12_im6.jpg,work/(17)/12_im6.jpg,118,270,RGB,0.43703703703703706,31860
work,work/(17),12_im7.jpg,work/(17)/12_im7.jpg,111,272,RGB,0.40808823529411764,30192
work,work/(17),12_im8.jpg,work/(17)/12_im8.jpg,111,271,RGB,0.4095940959409594,30081
work,work/(17),13_im1.jpg,work/(17)/13_im1.jpg,179,214,RGB,0.8364485981308412,38306
work,work/(17),13_im2.jpg,work/(17)/13_im2.jpg,181,216,RGB,0.8379629629629629,39096
work,work/(17),13_im3.jpg,work/(17)/13_im3.jpg,181,215,RGB,0.8418604651162791,38915
work,work/(17),13_im4.jpg,work/(17)/13_im4.jpg,181,220,RGB,0.8227272727272728,39820
work,work/(17),13_im5.jpg,work/(17)/13_im5.jpg,179,234,RGB,0.7649572649572649,41886
work,work/(17),13_im6.jpg,work/(17)/13_im6.jpg,170,249,RGB,0.6827309236947792,42330
work,work/(17),13_im7.jpg,work/(17)/13_im7.jpg,171,245,RGB,0.6979591836734694,41895
work,work/(17),13_im8.jpg,work/(17)/13_im8.jpg,173,238,RGB,0.726890756302521,41174
work,work/(17),14_im1.jpg,work/(17)/14_im1.jpg,227,281,RGB,0.8078291814946619,63787
work,work/(17),14_im2.jpg,work/(17)/14_im2.jpg,228,296,RGB,0.7702702702702703,67488
work,work/(17),14_im3.jpg,work/(17)/14_im3.jpg,224,314,RGB,0.7133757961783439,70336
work,work/(17),14_im4.jpg,work/(17)/14_im4.jpg,223,352,RGB,0.6335227272727273,78496
work,work/(17),14_im5.jpg,work/(17)/14_im5.jpg,220,376,RGB,0.5851063829787234,82720
work,work/(17),14_im6.jpg,work/(17)/14_im6.jpg,210,379,RGB,0.554089709762533,79590
work,work/(17),14_im7.jpg,work/(17)/14_im7.jpg,203,394,RGB,0.5152284263959391,79982
work,work/(17),14_im8.jpg,work/(17)/14_im8.jpg,226,395,RGB,0.5721518987341773,89270
work,work/(17),15_im1.jpg,work/(17)/15_im1.jpg,140,324,RGB,0.43209876543209874,45360
work,work/(17),15_im2.jpg,work/(17)/15_im2.jpg,137,324,RGB,0.4228395061728395,44388
work,work/(17),15_im3.jpg,work/(17)/15_im3.jpg,139,324,RGB,0.42901234567901236,45036
work,work/(17),15_im4.jpg,work/(17)/15_im4.jpg,145,327,RGB,0.4434250764525994,47415
work,work/(17),15_im5.jpg,work/(17)/15_im5.jpg,187,330,RGB,0.5666666666666667,61710
work,work/(17),15_im6.jpg,work/(17)/15_im6.jpg,185,323,RGB,0.5727554179566563,59755
work,work/(17),15_im7.jpg,work/(17)/15_im7.jpg,191,326,RGB,0.5858895705521472,62266
work,work/(17),15_im8.jpg,work/(17)/15_im8.jpg,187,323,RGB,0.5789473684210527,60401
work,work/(17),16_im1.jpg,work/(17)/16_im1.jpg,220,262,RGB,0.8396946564885496,57640
work,work/(17),16_im2.jpg,work/(17)/16_im2.jpg,214,260,RGB,0.823076923076923,55640
work,work/(17),16_im3.jpg,work/(17)/16_im3.jpg,210,258,RGB,0.813953488372093,54180
work,work/(17),16_im4.jpg,work/(17)/16_im4.jpg,210,256,RGB,0.8203125,53760
work,work/(17),16_im5.jpg,work/(17)/16_im5.jpg,210,256,RGB,0.8203125,53760
work,work/(17),16_im6.jpg,work/(17)/16_im6.jpg,209,256,RGB,0.81640625,53504
work,work/(17),16_im7.jpg,work/(17)/16_im7.jpg,212,258,RGB,0.8217054263565892,54696
work,work/(17),16_im8.jpg,work/(17)/16_im8.jpg,209,258,RGB,0.810077519379845,53922
work,work/(17),1_im1.jpg,work/(17)/1_im1.jpg,174,341,RGB,0.5102639296187683,59334
work,work/(17),1_im2.jpg,work/(17)/1_im2.jpg,175,333,RGB,0.5255255255255256,58275
work,work/(17),1_im3.jpg,work/(17)/1_im3.jpg,167,326,RGB,0.5122699386503068,54442
work,work/(17),1_im4.jpg,work/(17)/1_im4.jpg,174,321,RGB,0.5420560747663551,55854
work,work/(17),1_im5.jpg,work/(17)/1_im5.jpg,130,317,RGB,0.41009463722397477,41210
work,work/(17),1_im6.jpg,work/(17)/1_im6.jpg,122,318,RGB,0.3836477987421384,38796
work,work/(17),1_im7.jpg,work/(17)/1_im7.jpg,122,318,RGB,0.3836477987421384,38796
work,work/(17),1_im8.jpg,work/(17)/1_im8.jpg,121,317,RGB,0.38170347003154576,38357
work,work/(17),2_im1.jpg,work/(17)/2_im1.jpg,122,318,RGB,0.3836477987421384,38796
work,work/(17),2_im2.jpg,work/(17)/2_im2.jpg,121,317,RGB,0.38170347003154576,38357
work,work/(17),2_im3.jpg,work/(17)/2_im3.jpg,144,321,RGB,0.4485981308411215,46224
work,work/(17),2_im4.jpg,work/(17)/2_im4.jpg,180,324,RGB,0.5555555555555556,58320
work,work/(17),2_im5.jpg,work/(17)/2_im5.jpg,193,324,RGB,0.595679012345679,62532
work,work/(17),2_im6.jpg,work/(17)/2_im6.jpg,196,323,RGB,0.6068111455108359,63308
work,work/(17),2_im7.jpg,work/(17)/2_im7.jpg,208,326,RGB,0.6380368098159509,67808
work,work/(17),2_im8.jpg,work/(17)/2_im8.jpg,188,319,RGB,0.5893416927899686,59972
work,work/(17),3_im1.jpg,work/(17)/3_im1.jpg,185,248,RGB,0.7459677419354839,45880
work,work/(17),3_im2.jpg,work/(17)/3_im2.jpg,181,249,RGB,0.7269076305220884,45069
work,work/(17),3_im3.jpg,work/(17)/3_im3.jpg,180,249,RGB,0.7228915662650602,44820
work,work/(17),3_im4.jpg,work/(17)/3_im4.jpg,182,249,RGB,0.7309236947791165,45318
work,work/(17),3_im5.jpg,work/(17)/3_im5.jpg,180,247,RGB,0.728744939271255,44460
work,work/(17),3_im6.jpg,work/(17)/3_im6.jpg,168,264,RGB,0.6363636363636364,44352
work,work/(17),3_im7.jpg,work/(17)/3_im7.jpg,158,282,RGB,0.5602836879432624,44556
work,work/(17),3_im8.jpg,work/(17)/3_im8.jpg,149,294,RGB,0.5068027210884354,43806
work,work/(17),4_im1.jpg,work/(17)/4_im1.jpg,125,307,RGB,0.40716612377850164,38375
work,work/(17),4_im2.jpg,work/(17)/4_im2.jpg,126,306,RGB,0.4117647058823529,38556
work,work/(17),4_im3.jpg,work/(17)/4_im3.jpg,142,307,RGB,0.46254071661237783,43594
