sample_id,label,folder_rel,group_key,sample_kind,frame_count,frame_paths
work/(14)::1,work,work/(14),1,prefixed_8,8,"[""work/(14)/1_im1.jpg"", ""work/(14)/1_im2.jpg"", ""work/(14)/1_im3.jpg"", ""work/(14)/1_im4.jpg"", ""work/(14)/1_im5.jpg"", ""work/(14)/1_im6.jpg"", ""work/(14)/1_im7.jpg"", ""work/(14)/1_im8.jpg""]"
work/(14)::remaining,work,work/(14),remaining,remaining_8,8,"[""work/(14)/im1.jpg"", ""work/(14)/im2.jpg"", ""work/(14)/im3.jpg"", ""work/(14)/im4.jpg"", ""work/(14)/im5.jpg"", ""work/(14)/im6.jpg"", ""work/(14)/im7.jpg"", ""work/(14)/im8.jpg""]"
work/(15)::0,work,work/(15),0,prefixed_8,8,"[""work/(15)/0_im1.jpg"", ""work/(15)/0_im2.jpg"", ""work/(15)/0_im3.jpg"", ""work/(15)/0_im4.jpg"", ""work/(15)/0_im5.jpg"", ""work/(15)/0_im6.jpg"", ""work/(15)/0_im7.jpg"", ""work/(15)/0_im8.jpg""]"
work/(15)::1,work,work/(15),1,prefixed_8,8,"[""work/(15)/1_im1.jpg"", ""work/(15)/1_im2.jpg"", ""work/(15)/1_im3.jpg"", ""work/(15)/1_im4.jpg"", ""work/(15)/1_im5.jpg"", ""work/(15)/1_im6.jpg"", ""work/(15)/1_im7.jpg"", ""work/(15)/1_im8.jpg""]"
work/(15)::10,work,work/(15),10,prefixed_8,8,"[""work/(15)/10_im1.jpg"", ""work/(15)/10_im2.jpg"", ""work/(15)/10_im3.jpg"", ""work/(15)/10_im4.jpg"", ""work/(15)/10_im5.jpg"", ""work/(15)/10_im6.jpg"", ""work/(15)/10_im7.jpg"", ""work/(15)/10_im8.jpg""]"
work/(15)::11,work,work/(15),11,prefixed_8,8,"[""work/(15)/11_im1.jpg"", ""work/(15)/11_im2.jpg"", ""work/(15)/11_im3.jpg"", ""work/(15)/11_im4.jpg"", ""work/(15)/11_im5.jpg"", ""work/(15)/11_im6.jpg"", ""work/(15)/11_im7.jpg"", ""work/(15)/11_im8.jpg""]"
work/(15)::12,work,work/(15),12,prefixed_8,8,"[""work/(15)/12_im1.jpg"", ""work/(15)/12_im2.jpg"", ""work/(15)/12_im3.jpg"", ""work/(15)/12_im4.jpg"", ""work/(15)/12_im5.jpg"", ""work/(15)/12_im6.jpg"", ""work/(15)/12_im7.jpg"", ""work/(15)/12_im8.jpg""]"
work/(15)::2,work,work/(15),2,prefixed_8,8,"[""work/(15)/2_im1.jpg"", ""work/(15)/2_im2.jpg"", ""work/(15)/2_im3.jpg"", ""work/(15)/2_im4.jpg"", ""work/(15)/2_im5.jpg"", ""work/(15)/2_im6.jpg"", ""work/(15)/2_im7.jpg"", ""work/(15)/2_im8.jpg""]"
work/(15)::3,work,work/(15),3,prefixed_8,8,"[""work/(15)/3_im1.jpg"", ""work/(15)/3_im2.jpg"", ""work/(15)/3_im3.jpg"", ""work/(15)/3_im4.jpg"", ""work/(15)/3_im5.jpg"", ""work/(15)/3_im6.jpg"", ""work/(15)/3_im7.jpg"", ""work/(15)/3_im8.jpg""]"
work/(15)::4,work,work/(15),4,prefixed_8,8,"[""work/(15)/4_im1.jpg"", ""work/(15)/4_im2.jpg"", ""work/(15)/4_im3.jpg"", ""work/(15)/4_im4.jpg"", ""work/(15)/4_im5.jpg"", ""work/(15)/4_im6.jpg"", ""work/(15)/4_im7.jpg"", ""work/(15)/4_im8.jpg""]"
work/(15)::5,work,work/(15),5,prefixed_8,8,"[""work/(15)/5_im1.jpg"", ""work/(15)/5_im2.jpg"", ""work/(15)/5_im3.jpg"", ""work/(15)/5_im4.jpg"", ""work/(15)/5_im5.jpg"", ""work/(15)/5_im6.jpg"", ""work/(15)/5_im7.jpg"", ""work/(15)/5_im8.jpg""]"
work/(15)::6,work,work/(15),6,prefixed_8,8,"[""work/(15)/6_im1.jpg"", ""work/(15)/6_im2.jpg"", ""work/(15)/6_im3.jpg"", ""work/(15)/6_im4.jpg"", ""work/(15)/6_im5.jpg"", ""work/(15)/6_im6.jpg"", ""work/(15)/6_im7.jpg"", ""work/(15)/6_im8.jpg""]"
work/(15)::7,work,work/(15),7,prefixed_8,8,"[""work/(15)/7_im1.jpg"", ""work/(15)/7_im2.jpg"", ""work/(15)/7_im3.jpg"", ""work/(15)/7_im4.jpg"", ""work/(15)/7_im5.jpg"", ""work/(15)/7_im6.jpg"", ""work/(15)/7_im7.jpg"", ""work/(15)/7_im8.jpg""]"
work/(15)::8,work,work/(15),8,prefixed_8,8,"[""work/(15)/8_im1.jpg"", ""work/(15)/8_im2.jpg"", ""work/(15)/8_im3.jpg"", ""work/(15)/8_im4.jpg"", ""work/(15)/8_im5.jpg"", ""work/(15)/8_im6.jpg"", ""work/(15)/8_im7.jpg"", ""work/(15)/8_im8.jpg""]"
work/(15)::9,work,work/(15),9,prefixed_8,8,"[""work/(15)/9_im1.jpg"", ""work/(15)/9_im2.jpg"", ""work/(15)/9_im3.jpg"", ""work/(15)/9_im4.jpg"", ""work/(15)/9_im5.jpg"", ""work/(15)/9_im6.jpg"", ""work/(15)/9_im7.jpg"", ""work/(15)/9_im8.jpg""]"
work/(16)::0,work,work/(16),0,prefixed_8,8,"[""work/(16)/0_im1.jpg"", ""work/(16)/0_im2.jpg"", ""work/(16)/0_im3.jpg"", ""work/(16)/0_im4.jpg"", ""work/(16)/0_im5.jpg"", ""work/(16)/0_im6.jpg"", ""work/(16)/0_im7.jpg"", ""work/(16)/0_im8.jpg""]"
work/(16)::1,work,work/(16),1,prefixed_8,8,"[""work/(16)/1_im1.jpg"", ""work/(16)/1_im2.jpg"", ""work/(16)/1_im3.jpg"", ""work/(16)/1_im4.jpg"", ""work/(16)/1_im5.jpg"", ""work/(16)/1_im6.jpg"", ""work/(16)/1_im7.jpg"", ""work/(16)/1_im8.jpg""]"
work/(16)::10,work,work/(16),10,prefixed_8,8,"[""work/(16)/10_im1.jpg"", ""work/(16)/10_im2.jpg"", ""work/(16)/10_im3.jpg"", ""work/(16)/10_im4.jpg"", ""work/(16)/10_im5.jpg"", ""work/(16)/10_im6.jpg"", ""work/(16)/10_im7.jpg"", ""work/(16)/10_im8.jpg""]"
work/(16)::11,work,work/(16),11,prefixed_8,8,"[""work/(16)/11_im1.jpg"", ""work/(16)/11_im2.jpg"", ""work/(16)/11_im3.jpg"", ""work/(16)/11_im4.jpg"", ""work/(16)/11_im5.jpg"", ""work/(16)/11_im6.jpg"", ""work/(16)/11_im7.jpg"", ""work/(16)/11_im8.jpg""]"
work/(16)::12,work,work/(16),12,prefixed_8,8,"[""work/(16)/12_im1.jpg"", ""work/(16)/12_im2.jpg"", ""work/(16)/12_im3.jpg"", ""work/(16)/12_im4.jpg"", ""work/(16)/12_im5.jpg"", ""work/(16)/12_im6.jpg"", ""work/(16)/12_im7.jpg"", ""work/(16)/12_im8.jpg""]"
work/(16)::2,work,work/(16),2,prefixed_8,8,"[""work/(16)/2_im1.jpg"", ""work/(16)/2_im2.jpg"", ""work/(16)/2_im3.jpg"", ""work/(16)/2_im4.jpg"", ""work/(16)/2_im5.jpg"", ""work/(16)/2_im6.jpg"", ""work/(16)/2_im7.jpg"", ""work/(16)/2_im8.jpg""]"
work/(16)::3,work,work/(16),3,prefixed_8,8,"[""work/(16)/3_im1.jpg"", ""work/(16)/3_im2.jpg"", ""work/(16)/3_im3.jpg"", ""work/(16)/3_im4.jpg"", ""work/(16)/3_im5.jpg"", ""work/(16)/3_im6.jpg"", ""work/(16)/3_im7.jpg"", ""work/(16)/3_im8.jpg""]"
work/(16)::4,work,work/(16),4,prefixed_8,8,"[""work/(16)/4_im1.jpg"", ""work/(16)/4_im2.jpg"", ""work/(16)/4_im3.jpg"", ""work/(16)/4_im4.jpg"", ""work/(16)/4_im5.jpg"", ""work/(16)/4_im6.jpg"", ""work/(16)/4_im7.jpg"", ""work/(16)/4_im8.jpg""]"
work/(16)::5,work,work/(16),5,prefixed_8,8,"[""work/(16)/5_im1.jpg"", ""work/(16)/5_im2.jpg"", ""work/(16)/5_im3.jpg"", ""work/(16)/5_im4.jpg"", ""work/(16)/5_im5.jpg"", ""work/(16)/5_im6.jpg"", ""work/(16)/5_im7.jpg"", ""work/(16)/5_im8.jpg""]"
work/(16)::6,work,work/(16),6,prefixed_8,8,"[""work/(16)/6_im1.jpg"", ""work/(16)/6_im2.jpg"", ""work/(16)/6_im3.jpg"", ""work/(16)/6_im4.jpg"", ""work/(16)/6_im5.jpg"", ""work/(16)/6_im6.jpg"", ""work/(16)/6_im7.jpg"", ""work/(16)/6_im8.jpg""]"
work/(16)::7,work,work/(16),7,prefixed_8,8,"[""work/(16)/7_im1.jpg"", ""work/(16)/7_im2.jpg"", ""work/(16)/7_im3.jpg"", ""work/(16)/7_im4.jpg"", ""work/(16)/7_im5.jpg"", ""work/(16)/7_im6.jpg"", ""work/(16)/7_im7.jpg"", ""work/(16)/7_im8.jpg""]"
work/(16)::8,work,work/(16),8,prefixed_8,8,"[""work/(16)/8_im1.jpg"", ""work/(16)/8_im2.jpg"", ""work/(16)/8_im3.jpg"", ""work/(16)/8_im4.jpg"", ""work/(16)/8_im5.jpg"", ""work/(16)/8_im6.jpg"", ""work/(16)/8_im7.jpg"", ""work/(16)/8_im8.jpg""]"
work/(16)::9,work,work/(16),9,prefixed_8,8,"[""work/(16)/9_im1.jpg"", ""work/(16)/9_im2.jpg"", ""work/(16)/9_im3.jpg"", ""work/(16)/9_im4.jpg"", ""work/(16)/9_im5.jpg"", ""work/(16)/9_im6.jpg"", ""work/(16)/9_im7.jpg"", ""work/(16)/9_im8.jpg""]"
work/(17)::0,work,work/(17),0,prefixed_8,8,"[""work/(17)/0_im1.jpg"", ""work/(17)/0_im2.jpg"", ""work/(17)/0_im3.jpg"", ""work/(17)/0_im4.jpg"", ""work/(17)/0_im5.jpg"", ""work/(17)/0_im6.jpg"", ""work/(17)/0_im7.jpg"", ""work/(17)/0_im8.jpg""]"
work/(17)::1,work,work/(17),1,prefixed_8,8,"[""work/(17)/1_im1.jpg"", ""work/(17)/1_im2.jpg"", ""work/(17)/1_im3.jpg"", ""work/(17)/1_im4.jpg"", ""work/(17)/1_im5.jpg"", ""work/(17)/1_im6.jpg"", ""work/(17)/1_im7.jpg"", ""work/(17)/1_im8.jpg""]"
work/(17)::10,work,work/(17),10,prefixed_8,8,"[""work/(17)/10_im1.jpg"", ""work/(17)/10_im2.jpg"", ""work/(17)/10_im3.jpg"", ""work/(17)/10_im4.jpg"", ""work/(17)/10_im5.jpg"", ""work/(17)/10_im6.jpg"", ""work/(17)/10_im7.jpg"", ""work/(17)/10_im8.jpg""]"
work/(17)::11,work,work/(17),11,prefixed_8,8,"[""work/(17)/11_im1.jpg"", ""work/(17)/11_im2.jpg"", ""work/(17)/11_im3.jpg"", ""work/(17)/11_im4.jpg"", ""work/(17)/11_im5.jpg"", ""work/(17)/11_im6.jpg"", ""work/(17)/11_im7.jpg"", ""work/(17)/11_im8.jpg""]"
work/(17)::12,work,work/(17),12,prefixed_8,8,"[""work/(17)/12_im1.jpg"", ""work/(17)/12_im2.jpg"", ""work/(17)/12_im3.jpg"", ""work/(17)/12_im4.jpg"", ""work/(17)/12_im5.jpg"", ""work/(17)/12_im6.jpg"", ""work/(17)/12_im7.jpg"", ""work/(17)/12_im8.jpg""]"
work/(17)::13,work,work/(17),13,prefixed_8,8,"[""work/(17)/13_im1.jpg"", ""work/(17)/13_im2.jpg"", ""work/(17)/13_im3.jpg"", ""work/(17)/13_im4.jpg"", ""work/(17)/13_im5.jpg"", ""work/(17)/13_im6.jpg"", ""work/(17)/13_im7.jpg"", ""work/(17)/13_im8.jpg""]"
work/(17)::14,work,work/(17),14,prefixed_8,8,"[""work/(17)/14_im1.jpg"", ""work/(17)/14_im2.jpg"", ""work/(17)/14_im3.jpg"", ""work/(17)/14_im4.jpg"", ""work/(17)/14_im5.jpg"", ""work/(17)/14_im6.jpg"", ""work/(17)/14_im7.jpg"", ""work/(17)/14_im8.jpg""]"
work/(17)::15,work,work/(17),15,prefixed_8,8,"[""work/(17)/15_im1.jpg"", ""work/(17)/15_im2.jpg"", ""work/(17)/15_im3.jpg"", ""work/(17)/15_im4.jpg"", ""work/(17)/15_im5.jpg"", ""work/(17)/15_im6.jpg"", ""work/(17)/15_im7.jpg"", ""work/(17)/15_im8.jpg""]"
work/(17)::16,work,work/(17),16,prefixed_8,8,"[""work/(17)/16_im1.jpg"", ""work/(17)/16_im2.jpg"", ""work/(17)/16_im3.jpg"", ""work/(17)/16_im4.jpg"", ""work/(17)/16_im5.jpg"", ""work/(17)/16_im6.jpg"", ""work/(17)/16_im7.jpg"", ""work/(17)/16_im8.jpg""]"
work/(17)::2,work,work/(17),2,prefixed_8,8,"[""work/(17)/2_im1.jpg"", ""work/(17)/2_im2.jpg"", ""work/(17)/2_im3.jpg"", ""work/(17)/2_im4.jpg"", ""work/(17)/2_im5.jpg"", ""work/(17)/2_im6.jpg"", ""work/(17)/2_im7.jpg"", ""work/(17)/2_im8.jpg""]"
work/(17)::3,work,work/(17),3,prefixed_8,8,"[""work/(17)/3_im1.jpg"", ""work/(17)/3_im2.jpg"", ""work/(17)/3_im3.jpg"", ""work/(17)/3_im4.jpg"", ""work/(17)/3_im5.jpg"", ""work/(17)/3_im6.jpg"", ""work/(17)/3_im7.jpg"", ""work/(17)/3_im8.jpg""]"
work/(17)::4,work,work/(17),4,prefixed_8,8,"[""work/(17)/4_im1.jpg"", ""work/(17)/4_im2.jpg"", ""work/(17)/4_im3.jpg"", ""work/(17)/4_im4.jpg"", ""work/(17)/4_im5.jpg"", ""work/(17)/4_im6.jpg"", ""work/(17)/4_im7.jpg"", ""work/(17)/4_im8.jpg""]"
work/(17)::5,work,work/(17),5,prefixed_8,8,"[""work/(17)/5_im1.jpg"", ""work/(17)/5_im2.jpg"", ""work/(17)/5_im3.jpg"", ""work/(17)/5_im4.jpg"", ""work/(17)/5_im5.jpg"", ""work/(17)/5_im6.jpg"", ""work/(17)/5_im7.jpg"", ""work/(17)/5_im8.jpg""]"
work/(17)::6,work,work/(17),6,prefixed_8,8,"[""work/(17)/6_im1.jpg"", ""work/(17)/6_im2.jpg"", ""work/(17)/6_im3.jpg"", ""work/(17)/6_im4.jpg"", ""work/(17)/6_im5.jpg"", ""work/(17)/6_im6.jpg"", ""work/(17)/6_im7.jpg"", ""work/(17)/6_im8.jpg""]"
work/(17)::7,work,work/(17),7,prefixed_8,8,"[""work/(17)/7_im1.jpg"", ""work/(17)/7_im2.jpg"", ""work/(17)/7_im3.jpg"", ""work/(17)/7_im4.jpg"", ""work/(17)/7_im5.jpg"", ""work/(17)/7_im6.jpg"", ""work/(17)/7_im7.jpg"", ""work/(17)/7_im8.jpg""]"
work/(17)::8,work,work/(17),8,prefixed_8,8,"[""work/(17)/8_im1.jpg"", ""work/(17)/8_im2.jpg"", ""work/(17)/8_im3.jpg"", ""work/(17)/8_im4.jpg"", ""work/(17)/8_im5.jpg"", ""work/(17)/8_im6.jpg"", ""work/(17)/8_im7.jpg"", ""work/(17)/8_im8.jpg""]"
work/(17)::9,work,work/(17),9,prefixed_8,8,"[""work/(17)/9_im1.jpg"", ""work/(17)/9_im2.jpg"", ""work/(17)/9_im3.jpg"", ""work/(17)/9_im4.jpg"", ""work/(17)/9_im5.jpg"", ""work/(17)/9_im6.jpg"", ""work/(17)/9_im7.jpg"", ""work/(17)/9_im8.jpg""]"
work/(18)::0,work,work/(18),0,prefixed_8,8,"[""work/(18)/0_im1.jpg"", ""work/(18)/0_im2.jpg"", ""work/(18)/0_im3.jpg"", ""work/(18)/0_im4.jpg"", ""work/(18)/0_im5.jpg"", ""work/(18)/0_im6.jpg"", ""work/(18)/0_im7.jpg"", ""work/(18)/0_im8.jpg""]"
work/(18)::1,work,work/(18),1,prefixed_8,8,"[""work/(18)/1_im1.jpg"", ""work/(18)/1_im2.jpg"", ""work/(18)/1_im3.jpg"", ""work/(18)/1_im4.jpg"", ""work/(18)/1_im5.jpg"", ""work/(18)/1_im6.jpg"", ""work/(18)/1_im7.jpg"", ""work/(18)/1_im8.jpg""]"
work/(18)::10,work,work/(18),10,prefixed_8,8,"[""work/(18)/10_im1.jpg"", ""work/(18)/10_im2.jpg"", ""work/(18)/10_im3.jpg"", ""work/(18)/10_im4.jpg"", ""work/(18)/10_im5.jpg"", ""work/(18)/10_im6.jpg"", ""work/(18)/10_im7.jpg"", ""work/(18)/10_im8.jpg""]"
work/(18)::11,work,work/(18),11,prefixed_8,8,"[""work/(18)/11_im1.jpg"", ""work/(18)/11_im2.jpg"", ""work/(18)/11_im3.jpg"", ""work/(18)/11_im4.jpg"", ""work/(18)/11_im5.jpg"", ""work/(18)/11_im6.jpg"", ""work/(18)/11_im7.jpg"", ""work/(18)/11_im8.jpg""]"
work/(18)::12,work,work/(18),12,prefixed_8,8,"[""work/(18)/12_im1.jpg"", ""work/(18)/12_im2.jpg"", ""work/(18)/12_im3.jpg"", ""work/(18)/12_im4.jpg"", ""work/(18)/12_im5.jpg"", ""work/(18)/12_im6.jpg"", ""work/(18)/12_im7.jpg"", ""work/(18)/12_im8.jpg""]"
work/(18)::13,work,work/(18),13,prefixed_8,8,"[""work/(18)/13_im1.jpg"", ""work/(18)/13_im2.jpg"", ""work/(18)/13_im3.jpg"", ""work/(18)/13_im4.jpg"", ""work/(18)/13_im5.jpg"", ""work/(18)/13_im6.jpg"", ""work/(18)/13_im7.jpg"", ""work/(18)/13_im8.jpg""]"
work/(18)::14,work,work/(18),14,prefixed_8,8,"[""work/(18)/14_im1.jpg"", ""work/(18)/14_im2.jpg"", ""work/(18)/14_im3.jpg"", ""work/(18)/14_im4.jpg"", ""work/(18)/14_im5.jpg"", ""work/(18)/14_im6.jpg"", ""work/(18)/14_im7.jpg"", ""work/(18)/14_im8.jpg""]"
work/(18)::15,work,work/(18),15,prefixed_8,8,"[""work/(18)/15_im1.jpg"", ""work/(18)/15_im2.jpg"", ""work/(18)/15_im3.jpg"", ""work/(18)/15_im4.jpg"", ""work/(18)/15_im5.jpg"", ""work/(18)/15_im6.jpg"", ""work/(18)/15_im7.jpg"", ""work/(18)/15_im8.jpg""]"
work/(18)::16,work,work/(18),16,prefixed_8,8,"[""work/(18)/16_im1.jpg"", ""work/(18)/16_im2.jpg"", ""work/(18)/16_im3.jpg"", ""work/(18)/16_im4.jpg"", ""work/(18)/16_im5.jpg"", ""work/(18)/16_im6.jpg"", ""work/(18)/16_im7.jpg"", ""work/(18)/16_im8.jpg""]"
work/(18)::2,work,work/(18),2,prefixed_8,8,"[""work/(18)/2_im1.jpg"", ""work/(18)/2_im2.jpg"", ""work/(18)/2_im3.jpg"", ""work/(18)/2_im4.jpg"", ""work/(18)/2_im5.jpg"", ""work/(18)/2_im6.jpg"", ""work/(18)/2_im7.jpg"", ""work/(18)/2_im8.jpg""]"
work/(18)::3,work,work/(18),3,prefixed_8,8,"[""work/(18)/3_im1.jpg"", ""work/(18)/3_im2.jpg"", ""work/(18)/3_im3.jpg"", ""work/(18)/3_im4.jpg"", ""work/(18)/3_im5.jpg"", ""work/(18)/3_im6.jpg"", ""work/(18)/3_im7.jpg"", ""work/(18)/3_im8.jpg""]"
work/(18)::4,work,work/(18),4,prefixed_8,8,"[""work/(18)/4_im1.jpg"", ""work/(18)/4_im2.jpg"", ""work/(18)/4_im3.jpg"", ""work/(18)/4_im4.jpg"", ""work/(18)/4_im5.jpg"", ""work/(18)/4_im6.jpg"", ""work/(18)/4_im7.jpg"", ""work/(18)/4_im8.jpg""]"
work/(18)::5,work,work/(18),5,prefixed_8,8,"[""work/(18)/5_im1.jpg"", ""work/(18)/5_im2.jpg"", ""work/(18)/5_im3.jpg"", ""work/(18)/5_im4.jpg"", ""work/(18)/5_im5.jpg"", ""work/(18)/5_im6.jpg"", ""work/(18)/5_im7.jpg"", ""work/(18)/5_im8.jpg""]"
work/(18)::6,work,work/(18),6,prefixed_8,8,"[""work/(18)/6_im1.jpg"", ""work/(18)/6_im2.jpg"", ""work/(18)/6_im3.jpg"", ""work/(18)/6_im4.jpg"", ""work/(18)/6_im5.jpg"", ""work/(18)/6_im6.jpg"", ""work/(18)/6_im7.jpg"", ""work/(18)/6_im8.jpg""]"
work/(18)::7,work,work/(18),7,prefixed_8,8,"[""work/(18)/7_im1.jpg"", ""work/(18)/7_im2.jpg"", ""work/(18)/7_im3.jpg"", ""work/(18)/7_im4.jpg"", ""work/(18)/7_im5.jpg"", ""work/(18)/7_im6.jpg"", ""work/(18)/7_im7.jpg"", ""work/(18)/7_im8.jpg""]"
work/(18)::8,work,work/(18),8,prefixed_8,8,"[""work/(18)/8_im1.jpg"", ""work/(18)/8_im2.jpg"", ""work/(18)/8_im3.jpg"", ""work/(18)/8_im4.jpg"", ""work/(18)/8_im5.jpg"", ""work/(18)/8_im6.jpg"", ""work/(18)/8_im7.jpg"", ""work/(18)/8_im8.jpg""]"
work/(18)::9,work,work/(18),9,prefixed_8,8,"[""work/(18)/9_im1.jpg"", ""work/(18)/9_im2.jpg"", ""work/(18)/9_im3.jpg"", ""work/(18)/9_im4.jpg"", ""work/(18)/9_im5.jpg"", ""work/(18)/9_im6.jpg"", ""work/(18)/9_im7.jpg"", ""work/(18)/9_im8.jpg""]"
work/(19)::0,work,work/(19),0,prefixed_8,8,"[""work/(19)/0_im1.jpg"", ""work/(19)/0_im2.jpg"", ""work/(19)/0_im3.jpg"", ""work/(19)/0_im4.jpg"", ""work/(19)/0_im5.jpg"", ""work/(19)/0_im6.jpg"", ""work/(19)/0_im7.jpg"", ""work/(19)/0_im8.jpg""]"
work/(19)::1,work,work/(19),1,prefixed_8,8,"[""work/(19)/1_im1.jpg"", ""work/(19)/1_im2.jpg"", ""work/(19)/1_im3.jpg"", ""work/(19)/1_im4.jpg"", ""work/(19)/1_im5.jpg"", ""work/(19)/1_im6.jpg"", ""work/(19)/1_im7.jpg"", ""work/(19)/1_im8.jpg""]"
work/(19)::2,work,work/(19),2,prefixed_8,8,"[""work/(19)/2_im1.jpg"", ""work/(19)/2_im2.jpg"", ""work/(19)/2_im3.jpg"", ""work/(19)/2_im4.jpg"", ""work/(19)/2_im5.jpg"", ""work/(19)/2_im6.jpg"", ""work/(19)/2_im7.jpg"", ""work/(19)/2_im8.jpg""]"
work/(19)::3,work,work/(19),3,prefixed_8,8,"[""work/(19)/3_im1.jpg"", ""work/(19)/3_im2.jpg"", ""work/(19)/3_im3.jpg"", ""work/(19)/3_im4.jpg"", ""work/(19)/3_im5.jpg"", ""work/(19)/3_im6.jpg"", ""work/(19)/3_im7.jpg"", ""work/(19)/3_im8.jpg""]"
work/(19)::4,work,work/(19),4,prefixed_8,8,"[""work/(19)/4_im1.jpg"", ""work/(19)/4_im2.jpg"", ""work/(19)/4_im3.jpg"", ""work/(19)/4_im4.jpg"", ""work/(19)/4_im5.jpg"", ""work/(19)/4_im6.jpg"", ""work/(19)/4_im7.jpg"", ""work/(19)/4_im8.jpg""]"
work/(19)::5,work,work/(19),5,prefixed_8,8,"[""work/(19)/5_im1.jpg"", ""work/(19)/5_im2.jpg"", ""work/(19)/5_im3.jpg"", ""work/(19)/5_im4.jpg"", ""work/(19)/5_im5.jpg"", ""work/(19)/5_im6.jpg"", ""work/(19)/5_im7.jpg"", ""work/(19)/5_im8.jpg""]"
work/(19)::6,work,work/(19),6,prefixed_8,8,"[""work/(19)/6_im1.jpg"", ""work/(19)/6_im2.jpg"", ""work/(19)/6_im3.jpg"", ""work/(19)/6_im4.jpg"", ""work/(19)/6_im5.jpg"", ""work/(19)/6_im6.jpg"", ""work/(19)/6_im7.jpg"", ""work/(19)/6_im8.jpg""]"
work/(19)::7,work,work/(19),7,prefixed_8,8,"[""work/(19)/7_im1.jpg"", ""work/(19)/7_im2.jpg"", ""work/(19)/7_im3.jpg"", ""work/(19)/7_im4.jpg"", ""work/(19)/7_im5.jpg"", ""work/(19)/7_im6.jpg"", ""work/(19)/7_im7.jpg"", ""work/(19)/7_im8.jpg""]"
work/(19)::8,work,work/(19),8,prefixed_8,8,"[""work/(19)/8_im1.jpg"", ""work/(19)/8_im2.jpg"", ""work/(19)/8_im3.jpg"", ""work/(19)/8_im4.jpg"", ""work/(19)/8_im5.jpg"", ""work/(19)/8_im6.jpg"", ""work/(19)/8_im7.jpg"", ""work/(19)/8_im8.jpg""]"
work/(19)::9,work,work/(19),9,prefixed_8,8,"[""work/(19)/9_im1.jpg"", ""work/(19)/9_im2.jpg"", ""work/(19)/9_im3.jpg"", ""work/(19)/9_im4.jpg"", ""work/(19)/9_im5.jpg"", ""work/(19)/9_im6.jpg"", ""work/(19)/9_im7.jpg"", ""work/(19)/9_im8.jpg""]"
work/(2)::0,work,work/(2),0,prefixed_8,8,"[""work/(2)/0_im1.jpg"", ""work/(2)/0_im2.jpg"", ""work/(2)/0_im3.jpg"", ""work/(2)/0_im4.jpg"", ""work/(2)/0_im5.jpg"", ""work/(2)/0_im6.jpg"", ""work/(2)/0_im7.jpg"", ""work/(2)/0_im8.jpg""]"
work/(2)::1,work,work/(2),1,prefixed_8,8,"[""work/(2)/1_im1.jpg"", ""work/(2)/1_im2.jpg"", ""work/(2)/1_im3.jpg"", ""work/(2)/1_im4.jpg"", ""work/(2)/1_im5.jpg"", ""work/(2)/1_im6.jpg"", ""work/(2)/1_im7.jpg"", ""work/(2)/1_im8.jpg""]"
work/(20)::0,work,work/(20),0,prefixed_8,8,"[""work/(20)/0_im1.jpg"", ""work/(20)/0_im2.jpg"", ""work/(20)/0_im3.jpg"", ""work/(20)/0_im4.jpg"", ""work/(20)/0_im5.jpg"", ""work/(20)/0_im6.jpg"", ""work/(20)/0_im7.jpg"", ""work/(20)/0_im8.jpg""]"
work/(20)::1,work,work/(20),1,prefixed_8,8,"[""work/(20)/1_im1.jpg"", ""work/(20)/1_im2.jpg"", ""work/(20)/1_im3.jpg"", ""work/(20)/1_im4.jpg"", ""work/(20)/1_im5.jpg"", ""work/(20)/1_im6.jpg"", ""work/(20)/1_im7.jpg"", ""work/(20)/1_im8.jpg""]"
work/(21)::0,work,work/(21),0,prefixed_8,8,"[""work/(21)/0_im1.jpg"", ""work/(21)/0_im2.jpg"", ""work/(21)/0_im3.jpg"", ""work/(21)/0_im4.jpg"", ""work/(21)/0_im5.jpg"", ""work/(21)/0_im6.jpg"", ""work/(21)/0_im7.jpg"", ""work/(21)/0_im8.jpg""]"
work/(21)::1,work,work/(21),1,prefixed_8,8,"[""work/(21)/1_im1.jpg"", ""work/(21)/1_im2.jpg"", ""work/(21)/1_im3.jpg"", ""work/(21)/1_im4.jpg"", ""work/(21)/1_im5.jpg"", ""work/(21)/1_im6.jpg"", ""work/(21)/1_im7.jpg"", ""work/(21)/1_im8.jpg""]"
work/(21)::10,work,work/(21),10,prefixed_8,8,"[""work/(21)/10_im1.jpg"", ""work/(21)/10_im2.jpg"", ""work/(21)/10_im3.jpg"", ""work/(21)/10_im4.jpg"", ""work/(21)/10_im5.jpg"", ""work/(21)/10_im6.jpg"", ""work/(21)/10_im7.jpg"", ""work/(21)/10_im8.jpg""]"
work/(21)::11,work,work/(21),11,prefixed_8,8,"[""work/(21)/11_im1.jpg"", ""work/(21)/11_im2.jpg"", ""work/(21)/11_im3.jpg"", ""work/(21)/11_im4.jpg"", ""work/(21)/11_im5.jpg"", ""work/(21)/11_im6.jpg"", ""work/(21)/11_im7.jpg"", ""work/(21)/11_im8.jpg""]"
